82  ('rsv4', 'imp', 1, 0, '82')
92  ('sta', 'zpI', 1, 1, '92')
    ('sta', 'zpII', 2, 1, '9B92')
    ('sta.w', 'zpI', 2, 1, 'AB92')
    ('sta.w', 'zpII', 2, 1, 'BB92')
    ('sta.x', 'zpI', 2, 1, 'EB92')
    ('sta.x', 'zpII', 3, 1, 'EB9B92')
    ('sta.xw', 'zpI', 3, 1, 'EBAB92')
    ('sta.xw', 'zpII', 3, 1, 'EBBB92')
    ('sta.y', 'zpI', 2, 1, 'FB92')
    ('sta.y', 'zpII', 3, 1, 'FB9B92')
    ('sta.yw', 'zpI', 3, 1, 'FBAB92')
    ('sta.yw', 'zpII', 3, 1, 'FBBB92')
A2  ('ldx', 'imm', 1, 1, 'A2')
    ('ldx.w', 'imm', 2, 2, 'ABA2')
    ('lds', 'imm', 2, 1, '8BA2')
    ('lds.w', 'imm', 2, 2, 'CBA2')
B2  ('lda', 'zpI', 1, 1, 'B2')
    ('lda', 'zpII', 2, 1, '9BB2')
    ('lda.w', 'zpI', 2, 1, 'ABB2')
    ('lda.w', 'zpII', 2, 1, 'BBB2')
    ('lda.x', 'zpI', 2, 1, 'EBB2')
    ('lda.x', 'zpII', 3, 1, 'EB9BB2')
    ('lda.xw', 'zpI', 3, 1, 'EBABB2')
    ('lda.xw', 'zpII', 3, 1, 'EBBBB2')
    ('lda.y', 'zpI', 2, 1, 'FBB2')
    ('lda.y', 'zpII', 3, 1, 'FB9BB2')
    ('lda.yw', 'zpI', 3, 1, 'FBABB2')
    ('lda.yw', 'zpII', 3, 1, 'FBBBB2')
C2  ('adj', 'imm', 1, 1, 'C2')
    ('adj.w', 'imm', 2, 2, 'ABC2')
    ('adj.s', 'imm', 2, 1, '8BC2')
    ('adj.sw', 'imm', 2, 2, 'CBC2')
D2  ('cmp', 'zpI', 1, 1, 'D2')
    ('cmp', 'zpII', 2, 1, '9BD2')
    ('cmp.w', 'zpI', 2, 1, 'ABD2')
    ('cmp.w', 'zpII', 2, 1, 'BBD2')
    ('cmp.x', 'zpI', 2, 1, 'EBD2')
    ('cmp.x', 'zpII', 3, 1, 'EB9BD2')
    ('cmp.xw', 'zpI', 3, 1, 'EBABD2')
    ('cmp.xw', 'zpII', 3, 1, 'EBBBD2')
    ('cmp.y', 'zpI', 2, 1, 'FBD2')
    ('cmp.y', 'zpII', 3, 1, 'FB9BD2')
    ('cmp.yw', 'zpI', 3, 1, 'FBABD2')
    ('cmp.yw', 'zpII', 3, 1, 'FBBBD2')
E2  ('psh', 'imm', 1, 1, 'E2')
    ('psh.w', 'imm', 2, 2, 'ABE2')
    ('psh.s', 'imm', 2, 1, '8BE2')
    ('psh.sw', 'imm', 2, 2, 'CBE2')
F2  ('sbc', 'zpI', 1, 1, 'F2')
    ('sbc', 'zpII', 2, 1, '9BF2')
    ('sbc.w', 'zpI', 2, 1, 'ABF2')
    ('sbc.w', 'zpII', 2, 1, 'BBF2')
    ('sbc.x', 'zpI', 2, 1, 'EBF2')
    ('sbc.x', 'zpII', 3, 1, 'EB9BF2')
    ('sbc.xw', 'zpI', 3, 1, 'EBABF2')
    ('sbc.xw', 'zpII', 3, 1, 'EBBBF2')
    ('sbc.y', 'zpI', 2, 1, 'FBF2')
    ('sbc.y', 'zpII', 3, 1, 'FB9BF2')
    ('sbc.yw', 'zpI', 3, 1, 'FBABF2')
    ('sbc.yw', 'zpII', 3, 1, 'FBBBF2')
03  ('ora', 'ipp', 1, 1, '03')
    ('ora', 'ippI', 2, 1, '9B03')
